"2018","10",1294,496,95,680,23,23,0,1,0,0,3,0,13,3,94,2,11,2,1,3,12,1,50,6,30,111,1,12,0,57,2,2,15,22,0,4,0,31,67,831,167,8,22,19,0,14,11,8,527,63,5,67,10,69,1,35,22,0,6,0,0,0,0,12,1,20,16,9,6,3,0,4,7,1,9,6,3,121,2,18,1,35,271,0,1,0,23,0,1,0,23,0,172,31,0,2,8,0,18,0,3,459,4,9,0,493,678,1,0,0,0,14,0,18,0,68,4,59,0,0,5,21,1,34,0,10,200,2,60,0,250,1,1,1,31,0,0,0,1,2,267,0,0,0,0,0,7,2,1,47,4,0,2,6,4,0,11,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,97.8065900645161,139.092661096774,153.883487387097,23.2934495483871,1.30237838709677,35.881839516129,1.30237838709677,95.7027863225806,37259.3486569032,1520.58191193548,0.393416161290323,1.77313816129032,167.83672316129,219.141720387097,42.9434861612903,456.393761096774,7.60050629032258,29962.0683119355,222.03417116129,1.13316225806452,0.487175258064516,226.838967806452,4.74889170967742,0.915159580645161,1961.40958696774,12.0082232903226,3.69009787096774,12.7483870967742,1.42690322580645,27.6483870967742,132.817541291737,105.530500959601,172.287544875428,99.82533993813,127.684756620176,123.345678982825,0,0,19009,5,3,6,7,6,6,7,7,3,2,6,5,1,5,5,6,7,5,4,3,7,7,2,5,7,7,6,3,5,6,5,6,7,6,3,3,6,6,3,5,5,4,6,5,5,4,7,7,3,6,5,6,18,47,73,66,11,69,33,29,25,39,9,13,19,21,15,"4",22,1
"2018","11",1555,507,139,799,110,15,0,7,0,0,7,0,16,6,96,0,11,2,0,0,15,0,26,9,19,97,3,16,0,43,3,23,77,40,0,8,0,18,57,818,207,17,21,24,0,20,10,34,343,56,0,7,76,77,1,19,12,0,29,1,0,3,0,9,1,18,11,9,12,0,0,1,4,0,24,4,6,129,4,25,1,27,191,0,1,0,28,0,1,0,25,0,114,12,2,0,4,0,20,0,6,725,1,12,0,499,728,0,3,0,0,16,0,6,0,65,0,61,0,1,4,24,0,22,2,10,182,1,34,0,275,3,5,9,57,0,1,0,0,6,241,4,1,11,2,0,7,0,0,44,6,1,2,35,1,1,4,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,96.9267155333333,138.686229166667,152.471671166667,23.0807277,1.2909431,35.7652792,1.2909431,92.8409292333333,1.2909431,1506.544007,0.391020633333333,1.7678998,172.0183682,224.082297533333,61.4244321,1.2909431,6.9443971,29666.1669079333,1.2909431,1.13560073333333,0.4828724,224.745311033333,4.78013483333333,0.9062411,1876.15943206667,11.9400400333333,3.73550423333333,8.73666666666667,1.95676666666667,30.2766666666667,121.454747024837,103.073282981127,148.043063047674,95.8793194184728,125.888494154108,125.290452166436,0,0,10704,5,3,6,7,6,6,7,7,3,2,6,5,1,5,5,6,7,5,4,3,7,7,2,5,7,7,6,3,5,6,5,6,7,6,3,3,6,6,3,5,5,4,6,5,5,4,7,7,3,6,5,6,20,39,67,62,14,63,32,30,26,33,4,13,17,14,13,"4",23,1
"2018","12",1565,502,135,790,138,5,0,4,0,0,10,1,20,0,119,0,10,3,0,2,12,1,33,5,15,84,3,18,0,51,0,82,89,32,0,23,0,33,41,1060,231,36,57,26,0,22,30,38,366,50,72,10,63,72,5,23,12,2,8,1,1,6,0,3,0,11,14,10,6,4,0,5,11,1,10,7,5,166,5,19,1,25,200,0,0,0,47,0,2,0,13,1,99,0,0,1,5,0,10,0,1,797,1,2,0,599,769,0,2,0,0,31,0,20,0,73,1,41,1,0,7,17,0,27,1,5,221,2,26,0,306,0,5,12,44,0,2,0,1,3,270,1,7,5,2,0,3,0,3,36,19,18,1,61,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,95.1301757096774,134.767427645161,149.742043096774,22.6791846129032,1.26794977419355,35.3302011290323,1.26794977419355,89.5510522258064,1.26794977419355,1479.58554983871,0.383969322580645,1.73718996774194,175.225158,224.656378774194,60.3230701612903,1.26794977419355,6.71867087096774,29089.6607240645,1.26794977419355,1.11374312903226,0.474184516129032,220.723160096774,4.75174764516129,0.891323870967742,1905.401758,11.7459567741935,3.73880874193548,7.49677419354839,2.55461290322581,28.7258064516129,115.900162011294,104.290540469278,132.6931816386,98.2556877773635,123.089526759239,122.881960167577,0,0,10318,5,3,6,7,6,6,7,7,3,2,6,5,1,5,5,6,7,5,4,3,7,7,2,5,7,7,6,3,5,6,5,6,7,6,3,3,6,6,3,5,5,4,6,5,5,4,7,7,3,6,5,6,18,54,65,66,12,73,40,29,23,31,6,14,17,16,12,"3.8999999999999999",24,1
"2019","01",1203,435,64,659,45,11,0,2,0,0,11,0,7,0,98,0,13,1,0,2,5,1,40,3,12,108,0,9,6,37,2,31,35,27,0,5,0,11,26,989,204,17,17,21,2,17,7,39,254,63,113,15,155,75,1,15,9,2,4,0,0,12,0,2,5,16,9,17,3,5,0,3,8,2,25,9,1,175,2,13,1,23,195,0,1,0,43,0,0,0,25,1,86,3,0,0,9,0,19,0,1,690,1,8,0,696,712,0,1,0,0,23,0,3,0,78,3,56,2,0,1,20,1,34,1,12,366,1,21,0,344,0,23,6,29,0,1,0,9,0,227,1,3,10,1,1,3,1,1,28,12,8,2,22,2,5,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,1,1,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,1,0,0,0,0,1,1,0,3,0,1,1,1,0,0,0,0,2,96.5599492580645,137.45592016129,151.941630387097,23.009595,1.28846483870968,36.0431025806452,1.28846483870968,90.8868916451613,1.28846483870968,1503.12885558065,0.388929129032258,1.75298580645161,178.976385,230.549765451613,61.2797710967742,1.28846483870968,6.9107675483871,29431.0269778065,1.28846483870968,1.12838558064516,0.481824741935484,224.235429290323,4.74347683870968,0.905719806451613,1933.87157977419,11.9447119032258,3.8626864516129,4.4258064516129,1.39125806451613,27.2903225806452,117.018940738945,106.082724279592,132.837897195512,99.7573868780183,124.918610029016,117.626171336452,0,0,8365,5,3,6,7,6,6,7,6,3,2,6,5,2,5,5,5,7,5,5,3,7,7,2,5,7,7,6,3,5,6,5,6,7,6,3,3,6,6,3,5,5,4,6,5,5,4,7,7,3,6,5,6,21,50,63,69,17,66,33,31,30,29,9,11,16,14,13,"3.8999999999999999",25,1
"2019","02",1101,281,90,642,88,13,1,0,0,0,4,0,5,0,72,0,8,0,0,1,4,0,15,2,12,89,3,12,1,39,0,29,82,71,0,11,0,3,66,1324,150,43,20,49,0,23,6,54,420,59,116,14,109,101,5,25,14,0,7,1,0,8,0,5,0,18,6,8,3,3,0,6,19,1,14,5,2,82,2,23,0,35,161,0,0,0,15,0,0,0,23,1,73,8,2,2,9,0,13,0,0,1000,4,3,0,638,577,0,0,0,0,12,0,4,0,54,3,66,0,1,3,21,0,28,0,9,125,0,5,0,272,0,7,1,38,0,0,0,1,0,274,3,0,4,1,0,7,0,1,16,1,7,1,17,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,96.981354,139.702984178571,153.62249,22.8253324285714,1.29999678571429,36.5590429642857,1.29999678571429,92.4132628571429,1.29999678571429,1517.07727875,0.392977142857143,1.76979967857143,180.460493857143,228.200478714286,61.8543454285714,1.29999678571429,6.84477628571429,29713.405345,1.29999678571429,1.14488228571429,0.485788107142857,226.317126964286,4.68194864285714,0.91297775,1946.92966321429,12.0546601071429,3.94437485714286,7.06071428571429,0.998571428571429,26.2892857142857,118.744238482665,107.376207670479,135.187803319121,98.3887182596096,134.632465960837,109.763882401849,0,0,4928,5,3,6,7,6,6,7,6,3,2,6,5,2,5,5,5,7,5,5,3,7,7,2,5,7,7,6,3,5,6,5,6,7,6,3,3,6,6,3,5,5,4,6,5,5,4,7,7,3,6,5,6,19,40,67,66,13,61,34,28,22,31,5,17,19,14,17,"3.7999999999999998",26,1
"2019","03",1434,460,131,777,66,26,0,0,0,0,9,0,6,1,66,0,7,3,0,1,11,1,29,1,23,107,2,16,0,44,2,17,183,34,0,15,0,12,66,753,110,51,21,59,3,40,27,116,392,66,96,45,84,100,2,15,12,1,5,0,0,3,0,1,0,35,2,10,20,6,0,9,20,1,38,0,0,112,2,47,0,37,183,0,0,0,20,0,0,0,14,0,83,32,0,0,3,0,15,0,2,1202,4,9,0,738,673,0,0,0,0,14,0,1,0,94,2,43,2,1,7,7,0,29,0,12,176,2,29,0,286,0,4,1,22,0,0,0,1,0,276,1,2,2,2,0,1,2,7,24,3,4,5,10,26,2,11,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,98.8109918709677,142.870353387097,156.199982193548,22.8757199032258,1.31798570967742,37.1844238064516,1.31798570967742,91.665185516129,1.31798570967742,1539.5767596129,0.398753967741935,1.79571532258065,183.867815806452,231.357052935484,62.7767321290323,1.31798570967742,7.18590548387097,30148.5431921935,1.31798570967742,1.16579325806452,0.492986225806452,229.672580129032,4.75418570967742,0.925299774193548,1981.30077454839,12.3161662258065,3.96154680645161,8.32903225806452,1.36190322580645,32.9354838709677,119.364307743277,107.078549484756,137.135341779574,97.8497198279684,136.281541307027,107.083336196475,0,0,6200,5,3,6,7,6,6,7,6,3,2,6,5,2,5,5,5,7,5,5,3,7,7,2,5,7,7,6,3,5,6,5,6,7,6,3,3,6,6,3,5,5,4,6,5,5,4,7,7,3,6,5,6,18,44,71,75,13,61,29,30,23,40,6,13,16,18,9,"3.7999999999999998",27,1
"2019","04",1204,352,70,702,80,19,0,0,0,1,3,0,3,1,114,1,15,0,0,2,2,0,29,1,6,119,0,12,0,36,2,13,172,27,0,2,0,11,61,730,100,24,14,56,1,35,8,64,263,22,101,20,218,148,0,23,19,0,0,0,0,2,0,2,0,27,6,11,3,5,0,7,2,2,6,8,1,65,4,36,0,39,194,0,0,0,16,0,0,0,26,1,122,8,0,1,114,0,14,3,1,1303,5,5,0,595,722,0,0,0,0,8,0,5,0,66,1,52,1,0,3,79,0,36,0,12,163,3,23,0,273,0,7,1,20,0,2,0,2,3,623,4,0,2,2,0,4,0,4,31,7,5,1,16,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,99.5794695666667,141.2431615,154.901737266667,22.4529244666667,1.30233316666667,37.0823830333333,1.30233316666667,90.2741653666667,1.30233316666667,1520.2560779,0.394307333333333,1.77962313333333,183.8757337,223.683806166667,61.8214907,1.30233316666667,7.49809206666667,29782.9003367333,1.30233316666667,1.15973016666667,0.4866791,226.787453166667,4.658324,0.9139101,1953.81742096667,12.2052113,3.89913163333333,9.48333333333333,0.6716,25.41,122.77998094573,109.023140419745,142.678897730099,100.518147062389,139.85857412069,107.435803180793,0,0,6361,5,3,6,7,6,6,7,6,3,2,6,5,2,5,5,5,7,5,5,3,7,7,2,5,7,7,6,3,5,6,5,6,7,6,3,3,6,6,3,5,5,4,6,5,5,4,7,7,3,6,5,6,23,100,82,87,15,62,32,30,22,38,30,14,16,18,13,"3.7999999999999998",28,1
"2019","05",1119,335,54,580,150,18,0,0,0,0,5,0,4,3,145,0,11,0,0,4,10,0,38,5,13,61,0,14,1,48,0,11,212,45,0,6,0,9,68,851,361,29,14,44,2,53,7,73,317,33,85,17,54,182,4,17,17,0,5,0,0,0,1,0,0,29,4,18,11,4,0,7,2,0,15,15,3,61,3,21,0,56,270,0,0,0,33,0,1,0,26,0,104,50,0,1,51,0,11,1,0,1761,1,12,0,569,601,0,2,0,0,12,0,2,0,60,4,58,0,0,5,17,0,48,1,6,181,3,58,0,235,1,6,2,31,1,1,0,1,3,572,5,0,5,6,0,9,3,2,34,8,3,5,12,5,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,100.378746,138.684310129032,153.284024774194,21.8923387096774,1.28663929032258,36.6991380322581,1.28663929032258,89.7040511935484,1.28663929032258,1500.42364545161,0.389978387096774,1.76275903225806,186.277324096774,222.702129451613,57.9734229032258,1.28663929032258,7.78781903225806,29575.4877863226,1.28663929032258,1.14995687096774,0.48121735483871,223.833429806452,4.60140196774194,0.903487290322581,1932.16308841935,12.1003428709677,3.83244229032258,11.541935483871,1.00303225806452,23.7903225806452,119.639814357328,107.179673394828,137.663088499814,97.8091795272003,138.985526694699,109.049213882767,0,0,7848,5,3,6,7,6,6,7,6,3,2,6,5,2,5,5,5,7,5,5,3,7,7,2,5,7,7,6,3,5,6,5,6,7,6,3,3,6,6,3,5,5,4,6,5,5,4,7,7,3,6,5,6,17,44,82,65,18,53,33,29,22,38,42,14,21,31,10,"3.8999999999999999",29,1
"2019","06",1070,337,47,523,163,21,1,0,0,1,9,0,4,0,118,1,17,1,2,2,2,0,39,7,13,71,1,17,1,43,4,23,171,24,0,3,0,6,77,1002,137,24,14,36,2,45,2,29,373,68,97,5,33,52,2,18,28,6,5,0,0,5,2,1,0,22,6,15,5,1,0,8,5,1,8,5,4,61,3,22,2,34,241,0,0,0,38,0,2,0,17,2,148,31,0,1,38,1,18,1,0,1197,2,12,0,603,737,0,0,0,0,10,0,2,1,50,5,67,1,0,5,38,0,32,1,10,124,3,72,1,275,0,17,1,34,0,0,0,1,3,294,3,2,5,3,0,8,0,2,61,14,7,0,6,12,2,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,100.833843333333,134.3258164,150.5364985,21.1900237666667,1.2676631,36.2711615666667,1.2676631,87.9230723,1.2676631,1477.61625213333,0.384132866666667,1.73562416666667,194.529966366667,219.734797533333,57.0901214666667,1.2676631,7.36641006666667,29126.4589154667,1.2676631,1.12345876666667,0.4744933,220.4651997,4.5537298,0.890256933333333,1906.36384286667,11.8514372,3.7194355,15.56,2.53913333333333,25.7266666666667,114.86701571619,109.883309467861,122.075818909474,99.6630719376667,141.422005484341,109.966157416669,0,0,10092,5,3,6,7,6,6,7,6,3,2,6,5,2,5,5,5,7,5,5,3,7,7,2,5,7,7,6,3,5,6,5,6,7,6,3,3,6,6,3,5,5,4,6,5,5,4,7,7,3,6,5,6,20,48,84,79,19,65,31,32,22,38,29,14,18,21,9,"3.7999999999999998",30,1
"2019","07",1478,475,92,716,195,30,0,0,0,0,11,0,1,1,90,0,8,3,0,3,5,1,37,3,21,95,0,21,1,56,0,11,148,51,0,6,0,4,85,1212,196,38,62,23,3,34,11,27,429,59,119,7,41,77,1,23,25,1,1,0,0,3,0,0,1,31,13,9,4,0,0,8,9,0,7,5,2,67,3,55,0,62,511,1,0,0,30,0,0,0,18,2,120,9,0,0,68,0,12,1,2,1633,1,32,0,474,874,0,0,0,0,11,0,0,2,69,6,59,1,0,3,37,1,36,1,5,126,2,67,0,297,0,6,0,39,0,0,0,3,1,235,5,1,19,2,0,11,2,5,36,15,4,1,8,7,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,1,6,0,0,0,1,0,1,2,1,1,99.8789627741936,133.067894193548,148.504632774194,20.7408556451613,1.24995519354839,35.8084168709677,1.24995519354839,85.8465868064516,1.24995519354839,1457.89483119355,0.379212,1.71408016129032,198.887750354839,216.025833806452,56.3342513225806,1.24995519354839,7.08576909677419,28585.0998073548,1.24995519354839,1.11311496774194,0.467853064516129,217.522336806452,4.41407677419355,0.877762741935484,1872.25759964516,11.6462349677419,3.58480629032258,17.9451612903226,1.04170967741935,23.3838709677419,117.375106218246,111.59736520897,125.732460316235,99.2805358960169,147.802520089795,104.697832301714,0,0,11893,5,3,6,7,6,6,7,6,3,2,6,5,2,5,5,5,7,5,5,3,7,7,2,5,7,7,6,3,5,6,5,6,7,6,3,3,6,6,3,5,5,4,6,5,5,4,7,7,3,6,5,6,27,46,82,77,17,45,30,31,26,40,12,13,15,16,14,"3.8999999999999999",31,1
"2019","08",1515,493,50,630,342,39,1,0,0,1,5,0,6,1,73,4,5,1,0,0,5,0,29,9,12,84,0,16,0,42,4,14,172,17,0,3,0,1,38,1179,108,28,15,31,0,37,7,38,609,49,51,7,90,103,7,16,10,1,1,1,0,0,1,1,2,30,0,9,7,5,0,12,6,0,8,4,0,70,0,57,0,96,496,0,0,0,26,0,0,0,13,1,124,14,0,3,66,0,26,0,1,1012,1,13,0,435,889,0,0,0,0,9,0,2,0,70,4,57,0,0,3,49,0,30,1,6,189,1,53,0,300,0,2,2,26,0,0,0,1,0,354,4,2,4,5,0,5,1,1,26,15,1,4,8,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,1,1,1,0,1,2,0,94.2378303225806,129.810578870968,145.065458290323,20.1151566129032,1.21556609677419,35.1123246129032,1.21556609677419,86.2541320967742,1.21556609677419,1417.55345922581,0.368575258064516,1.67624806451613,193.728446774194,212.380728903226,54.7775470967742,1.21556609677419,6.85578709677419,27776.5195403871,1.21556609677419,1.09264432258065,0.454465580645161,211.469926548387,4.26020758064516,0.852538806451613,1814.29820725806,11.3328717096774,3.47760612903226,18.0032258064516,0.813903225806452,25.0483870967742,112.040003428534,108.515372265429,117.138291954721,96.8370126732016,133.252430383235,101.087282114432,0,0,15076,5,3,6,7,6,6,7,6,3,2,6,5,2,5,5,5,7,5,5,3,7,7,2,5,7,7,6,3,5,6,5,6,7,6,3,3,6,6,3,5,5,4,6,5,5,4,7,7,3,6,5,6,23,61,82,82,17,72,100,100,100,100,11,35,14,17,13,"3.7999999999999998",32,1
"2019","09",1652,533,118,791,210,66,0,0,0,2,5,0,3,0,47,3,7,0,0,1,4,0,24,2,10,128,0,9,1,29,7,12,152,11,1,21,0,1,68,1017,175,33,22,49,4,51,7,58,363,58,83,41,80,207,0,21,18,1,2,5,0,8,0,2,3,21,3,27,9,3,0,5,1,1,12,3,3,72,0,65,0,80,547,0,0,0,15,0,2,0,13,0,116,6,0,4,99,0,13,1,0,716,1,14,1,410,1013,0,1,0,1,13,0,6,0,84,5,48,0,0,1,60,0,27,1,2,123,3,55,0,293,1,0,0,3,0,0,0,1,1,229,8,3,5,2,0,33,0,0,35,2,4,3,12,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,1,0,32.3518919,45.0393608333333,49.6739871333333,7.5534675,1.23602666666667,12.6835088333333,1.23602666666667,88.0254384,1.23602666666667,476.713629833333,0.951655733333333,1.3937728,64.6462793333333,73.1705452333333,19.2210053666667,1.23602666666667,7.04571993333333,9319.9972089,1.23602666666667,1.1220145,0.9804033,71.8194826333333,4.34079463333333,1.1141882,612.954998433333,4.65252056666667,1.99512513333333,15.51,1.6833,28.5566666666667,114.073675334073,108.291598027393,122.437301774977,95.1822852826023,134.764775832011,102.071556286159,0,0,20269,5,3,6,7,6,6,7,6,3,2,6,5,2,5,5,5,7,5,5,3,7,7,2,5,7,7,6,3,5,6,5,6,7,6,3,3,6,6,3,5,5,4,6,5,5,4,7,7,3,6,5,6,23,50,77,88,19,62,34,30,28,35,9,16,17,23,16,"3.7999999999999998",33,1
